status,vencedor_nome,vencedor_estrategia,turnos_vencedor,cartas_puxadas,tempo_s,estrategias_jogadores,cartas_finais
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00015783309936523438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 2, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00013756752014160156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 15, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,11,4,0.0001857280731201172,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 8, 'Douglas': 4}"
Vencedor,Júlio,strategy_offensive,59,32,0.0008039474487304688,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 9, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,15,8,0.00042748451232910156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 8}"
Vencedor,Bia,strategy_conservation,19,7,0.0003943443298339844,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 0, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,13,5,0.0002701282501220703,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 11, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,21,9,0.0003273487091064453,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 9, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00011134147644042969,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 6, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,19,7,0.0003826618194580078,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 7, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.00023818016052246094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,13,6,0.00025343894958496094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 8}"
Vencedor,Bia,strategy_conservation,19,10,0.0003600120544433594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,33,18,0.0005390644073486328,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 3, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,13,6,0.0002524852752685547,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 11}"
Vencedor,Bia,strategy_conservation,13,6,0.00033164024353027344,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 14}"
Vencedor,Bia,strategy_conservation,11,4,0.00023317337036132812,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 0, 'Douglas': 7}"
Vencedor,Júlio,strategy_offensive,13,3,0.00023102760314941406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 8}"
Vencedor,Douglas,strategy_optimized_discard,17,6,0.0002982616424560547,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 7, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,11,4,0.00026869773864746094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 5, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,13,3,0.000164031982421875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 6, 'Douglas': 4}"
Vencedor,Júlio,strategy_offensive,29,11,0.0005307197570800781,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 5, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,13,6,0.0002484321594238281,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 10}"
Vencedor,Bia,strategy_conservation,19,12,0.0007212162017822266,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 5}"
Vencedor,Bia,strategy_conservation,7,0,0.00015473365783691406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00012135505676269531,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 10, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,9,1,0.000213623046875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 10, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,35,19,0.0005962848663330078,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 5, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,19,8,0.00045871734619140625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 2, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,27,15,0.0004928112030029297,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,9,2,0.00019288063049316406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 11}"
Vencedor,Júlio,strategy_offensive,11,4,0.0002589225769042969,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 8, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,7,0,0.00011944770812988281,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 12, 'Bia': 0, 'Douglas': 2}"
Vencedor,Bia,strategy_conservation,13,6,0.00025463104248046875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,9,2,0.0001499652862548828,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 10}"
Vencedor,Júlio,strategy_offensive,15,5,0.0002663135528564453,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 6, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,11,2,0.0001590251922607422,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 10, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0001385211944580078,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 13, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,9,2,0.0001575946807861328,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 8}"
Vencedor,Douglas,strategy_optimized_discard,23,12,0.0004165172576904297,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 6, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,17,9,0.0004074573516845703,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 3}"
Vencedor,Júlio,strategy_offensive,15,6,0.0001957416534423828,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 2}"
Vencedor,Bia,strategy_conservation,23,14,0.0003914833068847656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,9,2,0.00020360946655273438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 11, 'Bia': 0, 'Douglas': 2}"
Vencedor,Bia,strategy_conservation,15,8,0.00027632713317871094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 15, 'Bia': 0, 'Douglas': 6}"
Vencedor,Bia,strategy_conservation,19,11,0.00034618377685546875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 11, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,25,11,0.0003693103790283203,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 4, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,15,4,0.00022125244140625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 6}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00011372566223144531,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 10, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,9,2,0.00019860267639160156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 7, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,31,14,0.0005121231079101562,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 6, 'Douglas': 7}"
Vencedor,Bia,strategy_conservation,11,4,0.00023436546325683594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,15,8,0.00026488304138183594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 10}"
Vencedor,Douglas,strategy_optimized_discard,9,2,0.00014543533325195312,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 8, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,19,10,0.00027871131896972656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 0, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,7,0,0.00010442733764648438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 1}"
Vencedor,Júlio,strategy_offensive,19,9,0.0003108978271484375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 6}"
Vencedor,Júlio,strategy_offensive,17,6,0.00028228759765625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 5, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00014066696166992188,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 11, 'Bia': 10, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,21,14,0.0003483295440673828,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 0, 'Douglas': 1}"
Vencedor,Bia,strategy_conservation,13,6,0.0002739429473876953,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 16, 'Bia': 0, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,11,4,0.0002186298370361328,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 3, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,27,16,0.0004210472106933594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 1, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00010538101196289062,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 6, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,21,10,0.0003561973571777344,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 1}"
Vencedor,Douglas,strategy_optimized_discard,19,6,0.0003364086151123047,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 12, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,17,8,0.0002796649932861328,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 6, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0001163482666015625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 8, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,9.417533874511719e-05,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 5, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,11,3,0.0002002716064453125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 7, 'Douglas': 0}"
Vencedor,Júlio,strategy_offensive,17,5,0.0002434253692626953,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 6, 'Douglas': 5}"
Vencedor,Júlio,strategy_offensive,35,20,0.0004711151123046875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 3}"
Vencedor,Douglas,strategy_optimized_discard,17,5,0.00024962425231933594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 5, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,41,18,0.0005488395690917969,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 6, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,15,8,0.0002899169921875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 0, 'Douglas': 10}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00014734268188476562,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 8, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,11,4,0.0002453327178955078,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 3, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,19,12,0.0003399848937988281,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 1}"
Vencedor,Júlio,strategy_offensive,11,2,0.00015735626220703125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 10, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,11,4,0.00022029876708984375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 9}"
Vencedor,Bia,strategy_conservation,15,8,0.00026416778564453125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 2}"
Vencedor,Bia,strategy_conservation,11,4,0.00020813941955566406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 0, 'Douglas': 6}"
Vencedor,Douglas,strategy_optimized_discard,11,4,0.00023031234741210938,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 7, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,7,0,0.00011205673217773438,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 14}"
Vencedor,Júlio,strategy_offensive,19,6,0.00020742416381835938,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 5, 'Douglas': 2}"
Vencedor,Bia,strategy_conservation,7,0,0.00012111663818359375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 0, 'Douglas': 9}"
Vencedor,Douglas,strategy_optimized_discard,11,4,0.00018405914306640625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 8, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,8.702278137207031e-05,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 2, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.0001544952392578125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,19,9,0.0003120899200439453,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 1}"
Vencedor,Júlio,strategy_offensive,15,5,0.00021147727966308594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 5, 'Douglas': 6}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0001475811004638672,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 12, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.00017499923706054688,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 5}"
Vencedor,Júlio,strategy_offensive,45,21,0.0005171298980712891,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,17,10,0.0003428459167480469,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 0, 'Douglas': 3}"
Vencedor,Júlio,strategy_offensive,37,17,0.0004200935363769531,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 3, 'Douglas': 1}"
Vencedor,Douglas,strategy_optimized_discard,17,8,0.0005209445953369141,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 5, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,19,7,0.0003287792205810547,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 1}"
Vencedor,Douglas,strategy_optimized_discard,9,1,0.00018334388732910156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 12, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,11,4,0.0002491474151611328,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 7}"
Vencedor,Douglas,strategy_optimized_discard,9,1,0.00019121170043945312,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 9, 'Bia': 8, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,7,0,0.0001704692840576172,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 0, 'Douglas': 10}"
Vencedor,Bia,strategy_conservation,11,4,0.00018787384033203125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,51,30,0.0006849765777587891,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 4}"
Vencedor,Bia,strategy_conservation,11,4,0.00019931793212890625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 3}"
Vencedor,Bia,strategy_conservation,11,4,0.0002205371856689453,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 13}"
Vencedor,Douglas,strategy_optimized_discard,9,1,0.00011396408081054688,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 4, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0001373291015625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 14, 'Douglas': 0}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00016021728515625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 11, 'Bia': 9, 'Douglas': 0}"
Vencedor,Bia,strategy_conservation,17,8,0.0003020763397216797,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 0, 'Douglas': 5}"
Vencedor,Bia,strategy_conservation,43,23,0.0005631446838378906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 0, 'Douglas': 3}"
Vencedor,Júlio,strategy_offensive,7,0,7.605552673339844e-05,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 2, 'Douglas': 1}"
Vencedor,Bia,strategy_conservation,33,16,0.00040149688720703125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 3}"
Vencedor,Júlio,strategy_offensive,25,9,0.0003437995910644531,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 4}"
Vencedor,Douglas,strategy_optimized_discard,27,10,0.00042438507080078125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 4, 'Douglas': 0}"
