status,vencedor_nome,vencedor_estrategia,turnos_vencedor,cartas_puxadas,tempo_s,estrategias_jogadores,cartas_finais
Vencedor,Jorge,strategy_conservation,23,10,0.0006349086761474609,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 3, 'Douglas': 2, 'Daniel': 2, 'Jorge': 0, 'Rodrigo': 6}"
Vencedor,Daniel,strategy_offensive,9,1,0.00025200843811035156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 5, 'Douglas': 6, 'Daniel': 0, 'Jorge': 4, 'Rodrigo': 11}"
Vencedor,Júlio,strategy_offensive,11,2,0.0003418922424316406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 5, 'Daniel': 12, 'Jorge': 4, 'Rodrigo': 2}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002770423889160156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 7, 'Douglas': 0, 'Daniel': 5, 'Jorge': 5, 'Rodrigo': 7}"
Vencedor,Daniel,strategy_offensive,19,10,0.0005850791931152344,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 1, 'Douglas': 5, 'Daniel': 0, 'Jorge': 1, 'Rodrigo': 2}"
Vencedor,Bia,strategy_conservation,23,11,0.0006668567657470703,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 8, 'Daniel': 1, 'Jorge': 3, 'Rodrigo': 1}"
Vencedor,Bia,strategy_conservation,11,4,0.0004131793975830078,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 11, 'Bia': 0, 'Douglas': 3, 'Daniel': 4, 'Jorge': 3, 'Rodrigo': 10}"
Vencedor,Bia,strategy_conservation,15,7,0.00042700767517089844,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 2, 'Daniel': 2, 'Jorge': 2, 'Rodrigo': 2}"
Vencedor,Rodrigo,strategy_optimized_discard,11,2,0.00023937225341796875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 8, 'Douglas': 3, 'Daniel': 3, 'Jorge': 1, 'Rodrigo': 0}"
Vencedor,Jorge,strategy_conservation,7,0,0.00023317337036132812,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 12, 'Bia': 8, 'Douglas': 3, 'Daniel': 4, 'Jorge': 0, 'Rodrigo': 7}"
Vencedor,Júlio,strategy_offensive,11,2,0.0003294944763183594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 5, 'Douglas': 4, 'Daniel': 3, 'Jorge': 1, 'Rodrigo': 10}"
Vencedor,Douglas,strategy_optimized_discard,11,2,0.0002701282501220703,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 12, 'Douglas': 0, 'Daniel': 4, 'Jorge': 5, 'Rodrigo': 4}"
Vencedor,Rodrigo,strategy_optimized_discard,7,0,0.0002665519714355469,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 7, 'Douglas': 3, 'Daniel': 12, 'Jorge': 7, 'Rodrigo': 0}"
Vencedor,Rodrigo,strategy_optimized_discard,11,3,0.00031685829162597656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 1, 'Douglas': 2, 'Daniel': 8, 'Jorge': 3, 'Rodrigo': 0}"
Vencedor,Daniel,strategy_offensive,15,7,0.0004105567932128906,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 4, 'Douglas': 2, 'Daniel': 0, 'Jorge': 4, 'Rodrigo': 2}"
Vencedor,Daniel,strategy_offensive,17,5,0.00038552284240722656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 6, 'Douglas': 1, 'Daniel': 0, 'Jorge': 6, 'Rodrigo': 5}"
Vencedor,Bia,strategy_conservation,11,4,0.00034499168395996094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 0, 'Douglas': 12, 'Daniel': 4, 'Jorge': 7, 'Rodrigo': 2}"
Vencedor,Jorge,strategy_conservation,11,2,0.00036907196044921875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 2, 'Douglas': 8, 'Daniel': 4, 'Jorge': 0, 'Rodrigo': 7}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00021529197692871094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 9, 'Douglas': 0, 'Daniel': 6, 'Jorge': 5, 'Rodrigo': 9}"
Vencedor,Rodrigo,strategy_optimized_discard,15,4,0.00043129920959472656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 6, 'Douglas': 3, 'Daniel': 2, 'Jorge': 3, 'Rodrigo': 0}"
Vencedor,Bia,strategy_conservation,9,1,0.00026154518127441406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 11, 'Daniel': 5, 'Jorge': 4, 'Rodrigo': 5}"
Vencedor,Jorge,strategy_conservation,7,0,0.00024437904357910156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 3, 'Douglas': 10, 'Daniel': 6, 'Jorge': 0, 'Rodrigo': 5}"
Vencedor,Bia,strategy_conservation,13,5,0.00032520294189453125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 0, 'Douglas': 7, 'Daniel': 3, 'Jorge': 4, 'Rodrigo': 5}"
Vencedor,Rodrigo,strategy_optimized_discard,11,4,0.0004367828369140625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 13, 'Bia': 4, 'Douglas': 1, 'Daniel': 5, 'Jorge': 3, 'Rodrigo': 0}"
Vencedor,Jorge,strategy_conservation,9,1,0.0002868175506591797,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 8, 'Douglas': 5, 'Daniel': 8, 'Jorge': 0, 'Rodrigo': 3}"
Vencedor,Júlio,strategy_offensive,7,0,0.0002200603485107422,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 21, 'Douglas': 3, 'Daniel': 6, 'Jorge': 5, 'Rodrigo': 8}"
Vencedor,Bia,strategy_conservation,7,0,0.00019550323486328125,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 0, 'Douglas': 11, 'Daniel': 2, 'Jorge': 11, 'Rodrigo': 4}"
Vencedor,Douglas,strategy_optimized_discard,11,2,0.0003209114074707031,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 8, 'Douglas': 0, 'Daniel': 5, 'Jorge': 9, 'Rodrigo': 3}"
Vencedor,Júlio,strategy_offensive,11,2,0.00030422210693359375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 10, 'Douglas': 2, 'Daniel': 4, 'Jorge': 3, 'Rodrigo': 5}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002269744873046875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 8, 'Bia': 11, 'Douglas': 0, 'Daniel': 5, 'Jorge': 5, 'Rodrigo': 4}"
Vencedor,Bia,strategy_conservation,7,0,0.0002295970916748047,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 12, 'Daniel': 4, 'Jorge': 1, 'Rodrigo': 9}"
Vencedor,Rodrigo,strategy_optimized_discard,9,1,0.0002682209014892578,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 13, 'Douglas': 3, 'Daniel': 1, 'Jorge': 8, 'Rodrigo': 0}"
Vencedor,Jorge,strategy_conservation,7,0,0.00022149085998535156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 13, 'Douglas': 3, 'Daniel': 11, 'Jorge': 0, 'Rodrigo': 5}"
Vencedor,Júlio,strategy_offensive,15,5,0.00041365623474121094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 1, 'Daniel': 5, 'Jorge': 4, 'Rodrigo': 1}"
Vencedor,Bia,strategy_conservation,13,3,0.00032973289489746094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 2, 'Daniel': 4, 'Jorge': 5, 'Rodrigo': 3}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.000270843505859375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 5, 'Douglas': 0, 'Daniel': 6, 'Jorge': 10, 'Rodrigo': 3}"
Vencedor,Bia,strategy_conservation,21,10,0.0005626678466796875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 3, 'Daniel': 4, 'Jorge': 1, 'Rodrigo': 3}"
Vencedor,Júlio,strategy_offensive,9,2,0.00025725364685058594,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 4, 'Daniel': 12, 'Jorge': 4, 'Rodrigo': 3}"
Vencedor,Daniel,strategy_offensive,11,2,0.0003027915954589844,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 2, 'Douglas': 4, 'Daniel': 0, 'Jorge': 6, 'Rodrigo': 4}"
Vencedor,Bia,strategy_conservation,15,8,0.0004286766052246094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 12, 'Bia': 0, 'Douglas': 3, 'Daniel': 3, 'Jorge': 3, 'Rodrigo': 5}"
Vencedor,Douglas,strategy_optimized_discard,11,2,0.00030732154846191406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 6, 'Douglas': 0, 'Daniel': 4, 'Jorge': 10, 'Rodrigo': 3}"
Vencedor,Bia,strategy_conservation,7,0,0.0002429485321044922,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 5, 'Daniel': 7, 'Jorge': 10, 'Rodrigo': 8}"
Vencedor,Douglas,strategy_optimized_discard,11,2,0.0002880096435546875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 10, 'Douglas': 0, 'Daniel': 2, 'Jorge': 7, 'Rodrigo': 2}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.0002090930938720703,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 9, 'Douglas': 0, 'Daniel': 7, 'Jorge': 6, 'Rodrigo': 4}"
Vencedor,Bia,strategy_conservation,7,0,0.00020122528076171875,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 0, 'Douglas': 4, 'Daniel': 3, 'Jorge': 7, 'Rodrigo': 2}"
Vencedor,Júlio,strategy_offensive,7,0,0.00020241737365722656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 19, 'Douglas': 5, 'Daniel': 9, 'Jorge': 4, 'Rodrigo': 5}"
Vencedor,Douglas,strategy_optimized_discard,15,5,0.0004417896270751953,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 6, 'Douglas': 0, 'Daniel': 3, 'Jorge': 3, 'Rodrigo': 6}"
Vencedor,Douglas,strategy_optimized_discard,15,6,0.0004324913024902344,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 2, 'Bia': 5, 'Douglas': 0, 'Daniel': 4, 'Jorge': 4, 'Rodrigo': 3}"
Vencedor,Douglas,strategy_optimized_discard,13,5,0.0003521442413330078,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 3, 'Douglas': 0, 'Daniel': 1, 'Jorge': 8, 'Rodrigo': 3}"
Vencedor,Jorge,strategy_conservation,7,0,0.00023746490478515625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 10, 'Bia': 5, 'Douglas': 5, 'Daniel': 9, 'Jorge': 0, 'Rodrigo': 6}"
Vencedor,Rodrigo,strategy_optimized_discard,7,0,0.00021529197692871094,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 1, 'Bia': 11, 'Douglas': 3, 'Daniel': 4, 'Jorge': 9, 'Rodrigo': 0}"
Vencedor,Jorge,strategy_conservation,19,8,0.0004944801330566406,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 6, 'Douglas': 4, 'Daniel': 2, 'Jorge': 0, 'Rodrigo': 3}"
Vencedor,Douglas,strategy_optimized_discard,9,1,0.0002079010009765625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 5, 'Douglas': 0, 'Daniel': 3, 'Jorge': 9, 'Rodrigo': 3}"
Vencedor,Daniel,strategy_offensive,9,1,0.00024771690368652344,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 7, 'Bia': 4, 'Douglas': 1, 'Daniel': 0, 'Jorge': 3, 'Rodrigo': 8}"
Vencedor,Rodrigo,strategy_optimized_discard,13,6,0.0003991127014160156,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 3, 'Douglas': 4, 'Daniel': 10, 'Jorge': 11, 'Rodrigo': 0}"
Vencedor,Daniel,strategy_offensive,7,0,0.00020694732666015625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 5, 'Douglas': 8, 'Daniel': 0, 'Jorge': 7, 'Rodrigo': 6}"
Vencedor,Jorge,strategy_conservation,17,5,0.0004737377166748047,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 2, 'Douglas': 3, 'Daniel': 3, 'Jorge': 0, 'Rodrigo': 3}"
Vencedor,Douglas,strategy_optimized_discard,15,5,0.0006074905395507812,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 4, 'Douglas': 0, 'Daniel': 1, 'Jorge': 3, 'Rodrigo': 5}"
Vencedor,Jorge,strategy_conservation,17,6,0.0005614757537841797,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 1, 'Douglas': 6, 'Daniel': 5, 'Jorge': 0, 'Rodrigo': 2}"
Vencedor,Jorge,strategy_conservation,7,0,0.0003046989440917969,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 5, 'Bia': 4, 'Douglas': 2, 'Daniel': 7, 'Jorge': 0, 'Rodrigo': 10}"
Vencedor,Júlio,strategy_offensive,13,3,0.00045418739318847656,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 13, 'Douglas': 1, 'Daniel': 5, 'Jorge': 5, 'Rodrigo': 1}"
Vencedor,Douglas,strategy_optimized_discard,7,0,0.00021028518676757812,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 3, 'Bia': 11, 'Douglas': 0, 'Daniel': 15, 'Jorge': 7, 'Rodrigo': 2}"
Vencedor,Bia,strategy_conservation,15,4,0.000453948974609375,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 4, 'Bia': 0, 'Douglas': 3, 'Daniel': 3, 'Jorge': 2, 'Rodrigo': 11}"
Vencedor,Jorge,strategy_conservation,9,2,0.00032138824462890625,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 6, 'Bia': 5, 'Douglas': 9, 'Daniel': 8, 'Jorge': 0, 'Rodrigo': 2}"
Vencedor,Júlio,strategy_offensive,23,9,0.0006077289581298828,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 5, 'Daniel': 7, 'Jorge': 3, 'Rodrigo': 3}"
Vencedor,Júlio,strategy_offensive,17,5,0.0004622936248779297,"{'Júlio': 'strategy_offensive', 'Bia': 'strategy_conservation', 'Douglas': 'strategy_optimized_discard', 'Daniel': 'strategy_offensive', 'Jorge': 'strategy_conservation', 'Rodrigo': 'strategy_optimized_discard'}","{'Júlio': 0, 'Bia': 4, 'Douglas': 2, 'Daniel': 3, 'Jorge': 8, 'Rodrigo': 2}"
